site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
Midgic,NB38-06,12,20170612,04,501,504,Botaurus lentiginosus,American Bittern,0.9987,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,504,507,Botaurus lentiginosus,American Bittern,0.9208,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,507,510,Botaurus lentiginosus,American Bittern,0.5267,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,540,543,Botaurus lentiginosus,American Bittern,0.9935,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,543,546,Botaurus lentiginosus,American Bittern,0.9981,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,579,582,Podilymbus podiceps,Pied-billed Grebe,0.6921,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,597,600,Botaurus lentiginosus,American Bittern,0.6868,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,600,603,Botaurus lentiginosus,American Bittern,0.9872,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,603,606,Botaurus lentiginosus,American Bittern,0.9931,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,606,609,Botaurus lentiginosus,American Bittern,0.9922,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,609,612,Botaurus lentiginosus,American Bittern,0.9826,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,621,624,Botaurus lentiginosus,American Bittern,0.9585,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,624,627,Botaurus lentiginosus,American Bittern,0.6816,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,636,639,Botaurus lentiginosus,American Bittern,0.6377,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,639,642,Botaurus lentiginosus,American Bittern,0.9937,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,642,645,Botaurus lentiginosus,American Bittern,0.9969,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,645,648,Botaurus lentiginosus,American Bittern,0.9973,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,648,651,Botaurus lentiginosus,American Bittern,0.9981,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,660,663,Botaurus lentiginosus,American Bittern,0.8787,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,663,666,Botaurus lentiginosus,American Bittern,0.8277,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,678,681,Botaurus lentiginosus,American Bittern,0.7197,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,681,684,Botaurus lentiginosus,American Bittern,0.6033,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,729,732,Botaurus lentiginosus,American Bittern,0.7996,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,04,879,882,Botaurus lentiginosus,American Bittern,0.5166,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_040000.wav
Midgic,NB38-06,12,20170612,05,0,3,Botaurus lentiginosus,American Bittern,0.9682,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_050000.wav
Midgic,NB38-06,12,20170612,05,39,42,Botaurus lentiginosus,American Bittern,0.7499,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_050000.wav
Midgic,NB38-06,12,20170612,05,285,288,Botaurus lentiginosus,American Bittern,0.5196,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_050000.wav
Midgic,NB38-06,12,20170612,05,753,756,Botaurus lentiginosus,American Bittern,0.6069,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_050000.wav
Midgic,NB38-06,12,20170612,05,1050,1053,Botaurus lentiginosus,American Bittern,0.6341,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_050000.wav
Midgic,NB38-06,12,20170612,05,1158,1161,Botaurus lentiginosus,American Bittern,0.6294,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_050000.wav
Midgic,NB38-06,12,20170612,05,2157,2160,Botaurus lentiginosus,American Bittern,0.9338,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_050000.wav
Midgic,NB38-06,12,20170612,05,2241,2244,Botaurus lentiginosus,American Bittern,0.6117,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_050000.wav
