site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
StGeorge,NB32-04,20,20190702,20,603,606,Pandion haliaetus,Osprey,0.9984,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,606,609,Pandion haliaetus,Osprey,0.975,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,618,621,Pandion haliaetus,Osprey,0.9869,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,621,624,Pandion haliaetus,Osprey,0.9967,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,20,624,627,Pandion haliaetus,Osprey,0.8357,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_203000.wav
StGeorge,NB32-04,20,20190702,21,243,246,Melospiza georgiana,Swamp Sparrow,0.6451,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_210000.wav
StGeorge,NB32-04,20,20190702,21,246,249,Melospiza georgiana,Swamp Sparrow,0.5256,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_210000.wav
StGeorge,NB32-04,20,20190702,21,489,492,Melospiza georgiana,Swamp Sparrow,0.6129,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_210000.wav
StGeorge,NB32-04,20,20190702,21,534,537,Geothlypis trichas,Common Yellowthroat,0.6518,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_210000.wav
StGeorge,NB32-04,20,20190702,21,636,639,Geothlypis trichas,Common Yellowthroat,0.5638,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_210000.wav
StGeorge,NB32-04,20,20190702,21,693,696,Melospiza georgiana,Swamp Sparrow,0.5257,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_210000.wav
StGeorge,NB32-04,20,20190702,21,750,753,Melospiza georgiana,Swamp Sparrow,0.551,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_210000.wav
StGeorge,NB32-04,20,20190702,21,819,822,Melospiza georgiana,Swamp Sparrow,0.6287,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_210000.wav
StGeorge,NB32-04,20,20190702,21,9,12,Pandion haliaetus,Osprey,0.8065,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_213000.wav
StGeorge,NB32-04,20,20190702,21,228,231,Melospiza georgiana,Swamp Sparrow,0.7551,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190702_213000.wav
StGeorge,NB32-04,20,20190703,04,300,303,Empidonax alnorum,Alder Flycatcher,0.9553,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_043000.wav
StGeorge,NB32-04,20,20190703,04,426,429,Empidonax alnorum,Alder Flycatcher,0.61,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_043000.wav
StGeorge,NB32-04,20,20190703,04,573,576,Melospiza georgiana,Swamp Sparrow,0.5246,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_043000.wav
StGeorge,NB32-04,20,20190703,04,687,690,Empidonax alnorum,Alder Flycatcher,0.694,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_043000.wav
StGeorge,NB32-04,20,20190703,04,720,723,Empidonax alnorum,Alder Flycatcher,0.7186,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_043000.wav
StGeorge,NB32-04,20,20190703,04,729,732,Empidonax alnorum,Alder Flycatcher,0.9731,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_043000.wav
StGeorge,NB32-04,20,20190703,04,735,738,Empidonax alnorum,Alder Flycatcher,0.5757,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_043000.wav
StGeorge,NB32-04,20,20190703,04,738,741,Empidonax alnorum,Alder Flycatcher,0.647,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_043000.wav
StGeorge,NB32-04,20,20190703,04,747,750,Empidonax alnorum,Alder Flycatcher,0.5269,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_043000.wav
StGeorge,NB32-04,20,20190703,04,756,759,Empidonax alnorum,Alder Flycatcher,0.8927,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_043000.wav
StGeorge,NB32-04,20,20190703,04,786,789,Empidonax alnorum,Alder Flycatcher,0.8588,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_043000.wav
StGeorge,NB32-04,20,20190703,04,795,798,Empidonax alnorum,Alder Flycatcher,0.5753,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_043000.wav
StGeorge,NB32-04,20,20190703,04,888,891,Empidonax alnorum,Alder Flycatcher,0.764,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_043000.wav
StGeorge,NB32-04,20,20190703,04,894,897,Empidonax alnorum,Alder Flycatcher,0.5704,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_043000.wav
StGeorge,NB32-04,20,20190703,05,3,6,Empidonax alnorum,Alder Flycatcher,0.621,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_050000.wav
StGeorge,NB32-04,20,20190703,05,3,6,Melospiza georgiana,Swamp Sparrow,0.5301,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_053000.wav
StGeorge,NB32-04,20,20190703,05,63,66,Melospiza georgiana,Swamp Sparrow,0.8171,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_053000.wav
StGeorge,NB32-04,20,20190703,05,273,276,Melospiza georgiana,Swamp Sparrow,0.5001,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_053000.wav
StGeorge,NB32-04,20,20190703,05,354,357,Melospiza georgiana,Swamp Sparrow,0.5961,E:\Birds Canada east\StGeorge_NB32-04_20\MMP-POPA20_20190703_053000.wav
